Run Fitness1 Solution1 Fitness2 Solution2
1 143019223.65 027000002017010014 143019223.65 027000002017010014
1 143019223.65 027000002017010014 9756.09 012005000017007018
1 9756.09 012005000017007018 8750.15 040002001017025003
1 8750.15 040002001017025003 2317.39 040002001017025012
1 2317.39 040002001017025012 9756.09 012005000017007018
1 9756.09 012005000017007018 199.524 012004000017002018
1 199.524 012004000017002018 2317.39 040002001017025012
1 2317.39 040002001017025012 8750.15 040002001017025003
1 8750.15 040002001017025003 27249.8 012002000000025018
1 27249.8 012002000000025018 20296.2 012006000000025018
1 20296.2 012006000000025018 199.524 012004000017002018
1 199.524 012004000017002018 8005904500.0 040002002017025003
1 8005904500.0 040002002017025003 2033.16 040002002017004003
1 2033.16 040002002017004003 199.524 012004000017002018
1 199.524 012004000017002018 54545.6 040002002017025018
1 54545.6 040002002017025018 32166.079999999998 040002002017025001
1 32166.079999999998 040002002017025001 199.524 012004000017002018
1 199.524 012004000017002018 11909300.0 012002002017007018
1 11909300.0 012002002017007018 8118200.0 012002002017017018
1 8118200.0 012002002017017018 199.524 012004000017002018
1 199.524 012004000017002018 1748460.0 012002000017025001
1 1748460.0 012002000017025001 1400860.0 012002000021025001
1 1400860.0 012002000021025001 199.524 012004000017002018
1 199.524 012004000017002018 32166.079999999998 040002002017025001
1 32166.079999999998 040002002017025001 32166.079999999998 040002002017025001
1 32166.079999999998 040002002017025001 199.524 012004000017002018
1 199.524 012004000017002018 27162600.0 040002002025025018
1 27162600.0 040002002025025018 38317.2 040002002008025018
1 38317.2 040002002008025018 199.524 012004000017002018
1 199.524 012004000017002018 5632.15 012002000008004018
1 5632.15 012002000008004018 1804.14 021002000008004018
1 1804.14 021002000008004018 199.524 012004000017002018
1 199.524 012004000017002018 31211.2 021002000008025018
1 31211.2 021002000008025018 2757.89 021002000008018018
1 2757.89 021002000008018018 199.524 012004000017002018
1 199.524 012004000017002018 21672500.0 021002000017007012
1 21672500.0 021002000017007012 2082630.0 021001000017007012
1 2082630.0 021001000017007012 199.524 012004000017002018
1 199.524 012004000017002018 12177200.0 040001000008025001
1 12177200.0 040001000008025001 4381840.0 040000000008025001
1 4381840.0 040000000008025001 199.524 012004000017002018
1 199.524 012004000017002018 17830.3 021002000017025001
1 17830.3 021002000017025001 199.524 012004000017002018
1 199.524 012004000017002018 1804.14 021002000008004018
1 1804.14 021002000008004018 8668.53 021002001008018003
1 8668.53 021002001008018003 91.4301 028002001008018003
1 91.4301 028002001008018003 199.524 012004000017002018
1 199.524 012004000017002018 21543.0 012002002017018018
1 21543.0 012002002017018018 21543.0 012002002017018018
1 21543.0 012002002017018018 91.4301 028002001008018003
1 91.4301 028002001008018003 2567490.0 012002001008002018
1 2567490.0 012002001008002018 1241920.0 012002001008011018
1 1241920.0 012002001008011018 91.4301 028002001008018003
1 91.4301 028002001008018003 15440000.0 012002002008018012
1 15440000.0 012002002008018012 837379.0 012002001008018012
1 837379.0 012002001008018012 91.4301 028002001008018003
1 91.4301 028002001008018003 12986600000.0 040002001008004003
1 12986600000.0 040002001008004003 11990000000.0 040002001008007003
1 11990000000.0 040002001008007003 91.4301 028002001008018003
1 91.4301 028002001008018003 75286400.0 040002000017004001
1 75286400.0 040002000017004001 36312.6 040002000009004001
1 36312.6 040002000009004001 91.4301 028002001008018003
1 91.4301 028002001008018003 50271000.0 040002001008025012
1 50271000.0 040002001008025012 3433.29 040000001008025012
1 3433.29 040000001008025012 91.4301 028002001008018003
