Run Fitness1 Solution1 Fitness2 Solution2
1 133.631 001003001004004007 375.744 001003001004006007
1 375.744 001003001004006007 281.639 003005002012001006
1 281.639 003005002012001006 598.599 006001000009002002
1 598.599 006001000009002002 456.982 006001000009009002
1 456.982 006001000009009002 281.639 003005002012001006
1 281.639 003005002012001006 692.302 005003000009002000
1 692.302 005003000009002000 692.302 005003000009002000
1 692.302 005003000009002000 281.639 003005002012001006
1 281.639 003005002012001006 2184.0 000004001008001002
1 2184.0 000004001008001002 404.599 004004001008001002
1 404.599 004004001008001002 281.639 003005002012001006
1 281.639 003005002012001006 599.058 005003000009002006
1 599.058 005003000009002006 599.058 005003000009002006
1 599.058 005003000009002006 281.639 003005002012001006
1 281.639 003005002012001006 34805.6 003003000009002000
1 34805.6 003003000009002000 2293.34 003003001009002000
1 2293.34 003003001009002000 281.639 003005002012001006
1 281.639 003005002012001006 59875.5 005003000004006006
1 59875.5 005003000004006006 467.117 005003000005006006
1 467.117 005003000005006006 281.639 003005002012001006
1 281.639 003005002012001006 715.963 003001001003002000
1 715.963 003001001003002000 228.263 003001002003002000
1 228.263 003001002003002000 281.639 003005002012001006
1 281.639 003005002012001006 322.601 001003001003001002
1 322.601 001003001003001002 228.263 003001002003002000
1 228.263 003001002003002000 281.639 003005002012001006
1 281.639 003005002012001006 602.583 005001001009001006
1 602.583 005001001009001006 442.441 005001000009001006
1 442.441 005001000009001006 228.263 003001002003002000
1 228.263 003001002003002000 20403.6 001005001002000002
1 20403.6 001005001002000002 2145.02 001005001008000002
1 2145.02 001005001008000002 228.263 003001002003002000
1 228.263 003001002003002000 20683.1 000005001004002002
1 20683.1 000005001004002002 145.406 000005001010002002
1 145.406 000005001010002002 228.263 003001002003002000
1 228.263 003001002003002000 549.559 004001001010003006
1 549.559 004001001010003006 466.434 004001001007003006
1 466.434 004001001007003006 145.406 000005001010002002
1 145.406 000005001010002002 4383.9 005001001007001000
1 4383.9 005001001007001000 725.483 005001002007001000
1 725.483 005001002007001000 145.406 000005001010002002
1 145.406 000005001010002002 619.061 005003001012001006
1 619.061 005003001012001006 450.496 005000001012001006
1 450.496 005000001012001006 145.406 000005001010002002
1 145.406 000005001010002002 1861.76 000003001003003002
1 1861.76 000003001003003002 1639.13 000003001001003002
1 1639.13 000003001001003002 145.406 000005001010002002
1 145.406 000005001010002002 602.583 005001001009001006
1 602.583 005001001009001006 444.566 005001001005001006
1 444.566 005001001005001006 145.406 000005001010002002
1 145.406 000005001010002002 292.023 005003002004001006
1 292.023 005003002004001006 145.406 000005001010002002
1 145.406 000005001010002002 228.263 003001002003002000
1 228.263 003001002003002000 574.581 003002000009001005
1 574.581 003002000009001005 347.24 003003000009001005
1 347.24 003003000009001005 145.406 000005001010002002
1 145.406 000005001010002002 448.223 001003002003002002
1 448.223 001003002003002002 382.46 001003002003002005
1 382.46 001003002003002005 145.406 000005001010002002
1 145.406 000005001010002002 452.806 000003000004001005
1 452.806 000003000004001005 145.406 000005001010002002
1 145.406 000005001010002002 228.263 003001002003002000
1 228.263 003001002003002000 13332.0 004004001004000002
1 13332.0 004004001004000002 666.69 004004002004000002
1 666.69 004004002004000002 145.406 000005001010002002
1 145.406 000005001010002002 29371.4 000003000004006002
1 29371.4 000003000004006002 420.734 000003000004008002
1 420.734 000003000004008002 145.406 000005001010002002
1 145.406 000005001010002002 436.95550000000003 012004000004006002
1 436.95550000000003 012004000004006002 436.95550000000003 012004000004006002
1 436.95550000000003 012004000004006002 145.406 000005001010002002
1 145.406 000005001010002002 649.52 005003000010001005
1 649.52 005003000010001005 649.52 005003000010001005
1 649.52 005003000010001005 145.406 000005001010002002
1 145.406 000005001010002002 146.176 005005001004002006
1 146.176 005005001004002006 145.406 000005001010002002
1 145.406 000005001010002002 228.263 003001002003002000
1 228.263 003001002003002000 555.222 001004001003001000
1 555.222 001004001003001000 555.222 001004001003001000
1 555.222 001004001003001000 145.406 000005001010002002
1 145.406 000005001010002002 231.285 000002001008001007
1 231.285 000002001008001007 65.3465 000002001009001007
1 65.3465 000002001009001007 145.406 000005001010002002
1 145.406 000005001010002002 20119000.0 005004000004001000
1 20119000.0 005004000004001000 6274.82 005004002004001000
1 6274.82 005004002004001000 65.3465 000002001009001007
1 65.3465 000002001009001007 61251500.0 012004001009001002
1 61251500.0 012004001009001002 34183.1 012004001009003002
1 34183.1 012004001009003002 65.3465 000002001009001007
1 65.3465 000002001009001007 57960400.0 012004002008002002
1 57960400.0 012004002008002002 545.869 012004002008012002
1 545.869 012004002008012002 65.3465 000002001009001007
1 65.3465 000002001009001007 44741.1 001005000004002002
1 44741.1 001005000004002002 496.307 001005000012002002
1 496.307 001005000012002002 65.3465 000002001009001007
1 65.3465 000002001009001007 477.399 001005001004001007
1 477.399 001005001004001007 435.818 001005001004001006
1 435.818 001005001004001006 65.3465 000002001009001007
1 65.3465 000002001009001007 452.483 001003001012002002
1 452.483 001003001012002002 283.475 003003001012002002
1 283.475 003003001012002002 65.3465 000002001009001007
1 65.3465 000002001009001007 3063.14 004005002009001000
1 3063.14 004005002009001000 458.788 003005002009001000
1 458.788 003005002009001000 65.3465 000002001009001007
1 65.3465 000002001009001007 3785.76 004002002004001006
1 3785.76 004002002004001006 617.398 004005002004001006
1 617.398 004005002004001006 65.3465 000002001009001007
