Run Fitness1 Solution1 Fitness2 Solution2
1 4487460.0 014004000010009004 2685400.0 014001000010009004
1 2685400.0 014001000010009004 95.6993 001000001009002003
1 95.6993 001000001009002003 32101100.0 014006001011011000
1 32101100.0 014006001011011000 32101100.0 014006001011011000
1 32101100.0 014006001011011000 95.6993 001000001009002003
1 95.6993 001000001009002003 16236.4 014004002000005001
1 16236.4 014004002000005001 16.9602 014004002000005008
1 16.9602 014004002000005008 95.6993 001000001009002003
1 95.6993 001000001009002003 32386.6 003001001006010000
1 32386.6 003001001006010000 168.49 003001001007010000
1 168.49 003001001007010000 16.9602 014004002000005008
1 16.9602 014004002000005008 1368.38 009001000009005004
1 1368.38 009001000009005004 80.0664 009001000005005004
1 80.0664 009001000005005004 16.9602 014004002000005008
1 16.9602 014004002000005008 37683800.0 004002000001007001
1 37683800.0 004002000001007001 6105.44 004000000001007001
1 6105.44 004000000001007001 16.9602 014004002000005008
1 16.9602 014004002000005008 855514.0 001004000003007003
1 855514.0 001004000003007003 523845.0 002004000003007003
1 523845.0 002004000003007003 16.9602 014004002000005008
1 16.9602 014004002000005008 242336.0 000002002004003000
1 242336.0 000002002004003000 17443.8 000002002010003000
1 17443.8 000002002010003000 16.9602 014004002000005008
1 16.9602 014004002000005008 268949.0 009000000010004004
1 268949.0 009000000010004004 641.589 005000000010004004
1 641.589 005000000010004004 16.9602 014004002000005008
1 16.9602 014004002000005008 310221.0 002005001002011008
1 310221.0 002005001002011008 30287.6 002005001002011000
1 30287.6 002005001002011000 16.9602 014004002000005008
1 16.9602 014004002000005008 917544.0 002001002006011001
1 917544.0 002001002006011001 914430.0 002001002006011003
1 914430.0 002001002006011003 16.9602 014004002000005008
1 16.9602 014004002000005008 7325350.0 008002001003006004
1 7325350.0 008002001003006004 957419.0 008002000003006004
1 957419.0 008002000003006004 16.9602 014004002000005008
1 16.9602 014004002000005008 71045200.0 003006000002010003
1 71045200.0 003006000002010003 9312.19 003006000002010005
1 9312.19 003006000002010005 16.9602 014004002000005008
1 16.9602 014004002000005008 15848.2 003004002010008004
1 15848.2 003004002010008004 16.9602 014004002000005008
1 16.9602 014004002000005008 80.0664 009001000005005004
1 80.0664 009001000005005004 82.1574 000001002006001002
1 82.1574 000001002006001002 16.9602 014004002000005008
1 16.9602 014004002000005008 80.0664 009001000005005004
1 80.0664 009001000005005004 140765.05 002000002001009005
1 140765.05 002000002001009005 140765.05 002000002001009005
1 140765.05 002000002001009005 16.9602 014004002000005008
1 16.9602 014004002000005008 671.028 012006002006010004
1 671.028 012006002006010004 16.9602 014004002000005008
1 16.9602 014004002000005008 80.0664 009001000005005004
1 80.0664 009001000005005004 16996.4 002006001006006003
1 16996.4 002006001006006003 16996.4 002006001006006003
1 16996.4 002006001006006003 16.9602 014004002000005008
1 16.9602 014004002000005008 1445650000.0 014006001000008003
1 1445650000.0 014006001000008003 123907000.0 014006001000008007
1 123907000.0 014006001000008007 16.9602 014004002000005008
1 16.9602 014004002000005008 6476870.25 012004001010011000
1 6476870.25 012004001010011000 6476870.25 012004001010011000
1 6476870.25 012004001010011000 16.9602 014004002000005008
1 16.9602 014004002000005008 2769590.0 002006002002011002
1 2769590.0 002006002002011002 28756.7 002006002001011002
1 28756.7 002006002001011002 16.9602 014004002000005008
1 16.9602 014004002000005008 14099300000.0 009006000001007003
1 14099300000.0 009006000001007003 85409.2 005006000001007003
1 85409.2 005006000001007003 16.9602 014004002000005008
1 16.9602 014004002000005008 13176.8 007003001005004003
1 13176.8 007003001005004003 95.7811 007003001005004006
1 95.7811 007003001005004006 16.9602 014004002000005008
1 16.9602 014004002000005008 1975550.0 002002000001006002
1 1975550.0 002002000001006002 55213.4 002002000001000002
1 55213.4 002002000001000002 16.9602 014004002000005008
1 16.9602 014004002000005008 110542.135 000005001006005004
1 110542.135 000005001006005004 110542.135 000005001006005004
1 110542.135 000005001006005004 16.9602 014004002000005008
1 16.9602 014004002000005008 2457040000.0 005003002001006004
1 2457040000.0 005003002001006004 37101.1 009003002001006004
1 37101.1 009003002001006004 16.9602 014004002000005008
1 16.9602 014004002000005008 456396.0 005004002006006003
1 456396.0 005004002006006003 22408.7 006004002006006003
1 22408.7 006004002006006003 16.9602 014004002000005008
1 16.9602 014004002000005008 6345470.0 005004001006004001
1 6345470.0 005004001006004001 24172.0 005004002006004001
1 24172.0 005004002006004001 16.9602 014004002000005008
1 16.9602 014004002000005008 657086000.0 002006002001011000
1 657086000.0 002006002001011000 583616000.0 015006002001011000
1 583616000.0 015006002001011000 16.9602 014004002000005008
1 16.9602 014004002000005008 30104.3 012006000002009004
1 30104.3 012006000002009004 24285.5 010006000002009004
1 24285.5 010006000002009004 16.9602 014004002000005008
1 16.9602 014004002000005008 854207.0 002000002010012002
1 854207.0 002000002010012002 642548.0 002000002010012000
1 642548.0 002000002010012000 16.9602 014004002000005008
1 16.9602 014004002000005008 1397770000.0 005002001001005004
1 1397770000.0 005002001001005004 4264340.0 004002001001005004
1 4264340.0 004002001001005004 16.9602 014004002000005008
1 16.9602 014004002000005008 16858.6 005006001012007001
1 16858.6 005006001012007001 16858.6 005006001012007001
1 16858.6 005006001012007001 16.9602 014004002000005008
1 16.9602 014004002000005008 53652.4 002006000001005000
1 53652.4 002006000001005000 53652.4 002006000001005000
1 53652.4 002006000001005000 16.9602 014004002000005008
1 16.9602 014004002000005008 74298.7 012006001005004002
1 74298.7 012006001005004002 16.9602 014004002000005008
1 16.9602 014004002000005008 80.0664 009001000005005004
1 80.0664 009001000005005004 3891600000.0 012004002012005001
1 3891600000.0 012004002012005001 101877000.0 012004002009005001
1 101877000.0 012004002009005001 16.9602 014004002000005008
1 16.9602 014004002000005008 248941000.0 010006002005004000
1 248941000.0 010006002005004000 89662600.0 010006002005004009
1 89662600.0 010006002005004009 16.9602 014004002000005008
1 16.9602 014004002000005008 18018.1 000006001006006004
1 18018.1 000006001006006004 16.9602 014004002000005008
1 16.9602 014004002000005008 80.0664 009001000005005004
1 80.0664 009001000005005004 41445800.0 012001001006010000
1 41445800.0 012001001006010000 1290900.0 012001001006010008
1 1290900.0 012001001006010008 16.9602 014004002000005008
1 16.9602 014004002000005008 184151.0 000005001006006004
1 184151.0 000005001006006004 184151.0 000005001006006004
1 184151.0 000005001006006004 16.9602 014004002000005008
1 16.9602 014004002000005008 37744300.0 013001000006004001
1 37744300.0 013001000006004001 7877090.0 004001000006004001
1 7877090.0 004001000006004001 16.9602 014004002000005008
1 16.9602 014004002000005008 75098300.0 009002001001003001
1 75098300.0 009002001001003001 66939.5 009006001001003001
1 66939.5 009006001001003001 16.9602 014004002000005008
1 16.9602 014004002000005008 37044.6 003006000002008004
1 37044.6 003006000002008004 21777.5 013006000002008004
1 21777.5 013006000002008004 16.9602 014004002000005008
1 16.9602 014004002000005008 20982500.0 012006002010006004
1 20982500.0 012006002010006004 21204.0 012006002010006005
1 21204.0 012006002010006005 16.9602 014004002000005008
1 16.9602 014004002000005008 56.6121 004004002010006002
1 56.6121 004004002010006002 16.9602 014004002000005008
1 16.9602 014004002000005008 80.0664 009001000005005004
1 80.0664 009001000005005004 18656.6 003004002005008000
1 18656.6 003004002005008000 50.8973 003004002006008000
1 50.8973 003004002006008000 16.9602 014004002000005008
1 16.9602 014004002000005008 1669005.0 003001001006004002
1 1669005.0 003001001006004002 1669005.0 003001001006004002
1 1669005.0 003001001006004002 16.9602 014004002000005008
1 16.9602 014004002000005008 98342800.0 007005000000006003
1 98342800.0 007005000000006003 14631800.0 007005000000006002
1 14631800.0 007005000000006002 16.9602 014004002000005008
1 16.9602 014004002000005008 46013.3 012002002010006003
1 46013.3 012002002010006003 7171.19 012002002010005003
1 7171.19 012002002010005003 16.9602 014004002000005008
1 16.9602 014004002000005008 28653.4 012006000012002004
1 28653.4 012006000012002004 13600.8 012006000009002004
1 13600.8 012006000009002004 16.9602 014004002000005008
1 16.9602 014004002000005008 1298220.0 000001001002001000
1 1298220.0 000001001002001000 16615.6 000001001002007000
1 16615.6 000001001002007000 16.9602 014004002000005008
1 16.9602 014004002000005008 44794000.0 014004002002007003
1 44794000.0 014004002002007003 3144.54 003004002002007003
1 3144.54 003004002002007003 16.9602 014004002000005008
1 16.9602 014004002000005008 6958190000.0 008006000010006002
1 6958190000.0 008006000010006002 71160400.0 008006000010006001
1 71160400.0 008006000010006001 16.9602 014004002000005008
1 16.9602 014004002000005008 112382.0 008006002010004000
1 112382.0 008006002010004000 42980.1 008000002010004000
1 42980.1 008000002010004000 16.9602 014004002000005008
1 16.9602 014004002000005008 706669000.0 002006001000004004
1 706669000.0 002006001000004004 18939.6 002006001000004000
1 18939.6 002006001000004000 16.9602 014004002000005008
1 16.9602 014004002000005008 657450000.0 002006001006007000
1 657450000.0 002006001006007000 740890.0 002006001006007001
1 740890.0 002006001006007001 16.9602 014004002000005008
1 16.9602 014004002000005008 41791.1 012006000006010001
1 41791.1 012006000006010001 41580.2 012006000010010001
1 41580.2 012006000010010001 16.9602 014004002000005008
1 16.9602 014004002000005008 44483000.0 002004000001009000
1 44483000.0 002004000001009000 40242.6 002004000001000000
1 40242.6 002004000001000000 16.9602 014004002000005008
1 16.9602 014004002000005008 21718.1 001005001009002000
1 21718.1 001005001009002000 7944.77 001005001002002000
1 7944.77 001005001002002000 16.9602 014004002000005008
1 16.9602 014004002000005008 8061.58 001001001010002005
1 8061.58 001001001010002005 21.9763 000001001010002005
1 21.9763 000001001010002005 16.9602 014004002000005008
1 16.9602 014004002000005008 404863.0 001005000009010003
1 404863.0 001005000009010003 218909.0 007005000009010003
1 218909.0 007005000009010003 16.9602 014004002000005008
1 16.9602 014004002000005008 24559900.0 020001001009009003
1 24559900.0 020001001009009003 7513.06 020001001012009003
1 7513.06 020001001012009003 16.9602 014004002000005008
1 16.9602 014004002000005008 3823900.0 014004000006008000
1 3823900.0 014004000006008000 8146.19 014004000006003000
1 8146.19 014004000006003000 16.9602 014004002000005008
1 16.9602 014004002000005008 41735.3 005002001010009004
1 41735.3 005002001010009004 20565.9 010002001010009004
1 20565.9 010002001010009004 16.9602 014004002000005008
1 16.9602 014004002000005008 63.4309 003001002006004006
1 63.4309 003001002006004006 60.8789 009001002006004006
1 60.8789 009001002006004006 16.9602 014004002000005008
1 16.9602 014004002000005008 930591.0 000001002006002000
1 930591.0 000001002006002000 15063.2 000005002006002000
1 15063.2 000005002006002000 16.9602 014004002000005008
1 16.9602 014004002000005008 12994079.895 003001002000004000
1 12994079.895 003001002000004000 16.343 003001002000004005
1 16.343 003001002000004005 16.9602 014004002000005008
1 16.9602 014004002000005008 10151400000.0 020004001002002002
1 10151400000.0 020004001002002002 29045.6 020004001004002002
1 29045.6 020004001004002002 16.343 003001002000004005
1 16.343 003001002000004005 629192.0 000002002001008002
1 629192.0 000002002001008002 275632.0 000002002001005002
1 275632.0 000002002001005002 16.343 003001002000004005
1 16.343 003001002000004005 104.683 000001001000007003
1 104.683 000001001000007003 55.5276 000001001000007001
1 55.5276 000001001000007001 16.343 003001002000004005
1 16.343 003001002000004005 354033000.0 014006001000005003
1 354033000.0 014006001000005003 42089.1 014003001000005003
1 42089.1 014003001000005003 16.343 003001002000004005
1 16.343 003001002000004005 7617810237.2 005006002010000003
1 7617810237.2 005006002010000003 7617810237.2 005006002010000003
1 7617810237.2 005006002010000003 16.343 003001002000004005
1 16.343 003001002000004005 19819200.0 012004000010003000
1 19819200.0 012004000010003000 12270600.0 012000000010003000
1 12270600.0 012000000010003000 16.343 003001002000004005
1 16.343 003001002000004005 112816000.0 003006002004007004
1 112816000.0 003006002004007004 38268100.0 003006002010007004
1 38268100.0 003006002010007004 16.343 003001002000004005
1 16.343 003001002000004005 7662.97 013001001007004005
1 7662.97 013001001007004005 16.343 003001002000004005
1 16.343 003001002000004005 16.9602 014004002000005008
1 16.9602 014004002000005008 13497.3 000004000005007000
1 13497.3 000004000005007000 6949.56 012004000005007000
1 6949.56 012004000005007000 16.343 003001002000004005
1 16.343 003001002000004005 3203410000.0 009004000006004001
1 3203410000.0 009004000006004001 52161000.0 009004002006004001
1 52161000.0 009004002006004001 16.343 003001002000004005
1 16.343 003001002000004005 4552150.0 009003002006010008
1 4552150.0 009003002006010008 1233340.0 009003002011010008
1 1233340.0 009003002011010008 16.343 003001002000004005
1 16.343 003001002000004005 5452730000.0 012006001006004006
1 5452730000.0 012006001006004006 5362600.0 012005001006004006
1 5362600.0 012005001006004006 16.343 003001002000004005
1 16.343 003001002000004005 30815200.0 005000002005007000
1 30815200.0 005000002005007000 30815200.0 005000002005007000
1 30815200.0 005000002005007000 16.343 003001002000004005
1 16.343 003001002000004005 149107000.0 009001001000007000
