Run Fitness1 Solution1 Fitness2 Solution2
1 143019223.65 013000002008005007 143019223.65 013000002008005007
1 143019223.65 013000002008005007 9756.09 006005000008003009
1 9756.09 006005000008003009 8750.15 020002001008012001
1 8750.15 020002001008012001 2317.39 020002001008012006
1 2317.39 020002001008012006 9756.09 006005000008003009
1 9756.09 006005000008003009 199.524 006004000008001009
1 199.524 006004000008001009 2317.39 020002001008012006
1 2317.39 020002001008012006 8750.15 020002001008012001
1 8750.15 020002001008012001 27249.8 006002000000012009
1 27249.8 006002000000012009 20296.2 006006000000012009
1 20296.2 006006000000012009 199.524 006004000008001009
1 199.524 006004000008001009 8005904500.0 020002002008012001
1 8005904500.0 020002002008012001 2033.16 020002002008002001
1 2033.16 020002002008002001 199.524 006004000008001009
1 199.524 006004000008001009 54545.6 020002002008012009
1 54545.6 020002002008012009 32166.079999999998 020002002008012000
1 32166.079999999998 020002002008012000 199.524 006004000008001009
1 199.524 006004000008001009 11909300.0 006002002008003009
1 11909300.0 006002002008003009 8118200.0 006002002008008009
1 8118200.0 006002002008008009 199.524 006004000008001009
1 199.524 006004000008001009 1748460.0 006002000008012000
1 1748460.0 006002000008012000 1400860.0 006002000010012000
1 1400860.0 006002000010012000 199.524 006004000008001009
1 199.524 006004000008001009 32166.079999999998 020002002008012000
1 32166.079999999998 020002002008012000 32166.079999999998 020002002008012000
1 32166.079999999998 020002002008012000 199.524 006004000008001009
1 199.524 006004000008001009 27162600.0 020002002012012009
1 27162600.0 020002002012012009 38317.2 020002002004012009
1 38317.2 020002002004012009 199.524 006004000008001009
1 199.524 006004000008001009 5632.15 006002000004002009
1 5632.15 006002000004002009 1804.14 010002000004002009
1 1804.14 010002000004002009 199.524 006004000008001009
1 199.524 006004000008001009 31211.2 010002000004012009
1 31211.2 010002000004012009 2757.89 010002000004009009
1 2757.89 010002000004009009 199.524 006004000008001009
1 199.524 006004000008001009 21672500.0 010002000008003006
1 21672500.0 010002000008003006 2082630.0 010001000008003006
1 2082630.0 010001000008003006 199.524 006004000008001009
1 199.524 006004000008001009 12177200.0 020001000004012000
1 12177200.0 020001000004012000 4381840.0 020000000004012000
1 4381840.0 020000000004012000 199.524 006004000008001009
1 199.524 006004000008001009 17830.3 010002000008012000
1 17830.3 010002000008012000 199.524 006004000008001009
1 199.524 006004000008001009 1804.14 010002000004002009
1 1804.14 010002000004002009 8668.53 010002001004009001
