Run Fitness1 Solution1 Fitness2 Solution2
1 423041000000.0 015000002006004003 6981.92 015000002006008003
1 6981.92 015000002006008003 18.0092 008004001010008002
1 18.0092 008004001010008002 6981.65 007000000002010006
1 6981.65 007000000002010006 3568.24 010000000002010006
1 3568.24 010000000002010006 18.0092 008004001010008002
1 18.0092 008004001010008002 112.791 009001000006003009
1 112.791 009001000006003009 11.1373 009001000006009009
1 11.1373 009001000006009009 18.0092 008004001010008002
1 18.0092 008004001010008002 10217900.0 011001000006003004
1 10217900.0 011001000006003004 120360.0 011001000006003003
1 120360.0 011001000006003003 11.1373 009001000006009009
1 11.1373 009001000006009009 99.0232 002004000005009009
1 99.0232 002004000005009009 90.0832 004004000005009009
1 90.0832 004004000005009009 11.1373 009001000006009009
1 11.1373 009001000006009009 277411.0 004003002007006000
1 277411.0 004003002007006000 239579.0 004003000007006000
1 239579.0 004003000007006000 11.1373 009001000006009009
1 11.1373 009001000006009009 3318.53 009004000007004006
1 3318.53 009004000007004006 16.4502 009004001007004006
1 16.4502 009004001007004006 11.1373 009001000006009009
1 11.1373 009001000006009009 802871.0 011004000000009009
1 802871.0 011004000000009009 115571.0 011004000012009009
1 115571.0 011004000012009009 11.1373 009001000006009009
1 11.1373 009001000006009009 45377.5 010006000010006006
1 45377.5 010006000010006006 4197.63 010006000010000006
1 4197.63 010006000010000006 11.1373 009001000006009009
1 11.1373 009001000006009009 7907.6 009001000005009002
1 7907.6 009001000005009002 337.17 009001000005009006
1 337.17 009001000005009006 11.1373 009001000006009009
1 11.1373 009001000006009009 124.111 002001000001009002
1 124.111 002001000001009002 89.62 002001000012009002
1 89.62 002001000012009002 11.1373 009001000006009009
1 11.1373 009001000006009009 886.5 005002002005003009
1 886.5 005002002005003009 786.73 000002002005003009
1 786.73 000002002005003009 11.1373 009001000006009009
1 11.1373 009001000006009009 80.2609 002000000004009003
1 80.2609 002000000004009003 27.4223 002000001004009003
1 27.4223 002000001004009003 11.1373 009001000006009009
1 11.1373 009001000006009009 109.448 011004002004003003
1 109.448 011004002004003003 109.448 011004002004003003
1 109.448 011004002004003003 11.1373 009001000006009009
1 11.1373 009001000006009009 88.1034 000001000006009009
1 88.1034 000001000006009009 65.5945 002001000006009009
1 65.5945 002001000006009009 11.1373 009001000006009009
1 11.1373 009001000006009009 3873.1532 011004001004009009
1 3873.1532 011004001004009009 3873.1532 011004001004009009
1 3873.1532 011004001004009009 11.1373 009001000006009009
1 11.1373 009001000006009009 705.964 002004000006009009
1 705.964 002004000006009009 106.714 002004000007009009
1 106.714 002004000007009009 3873.1532 011004001004009009
1 3873.1532 011004001004009009 193761.0 009004001004003002
1 193761.0 009004001004003002 8205.88 009004001005003002
1 8205.88 009004001005003002 3873.1532 011004001004009009
1 3873.1532 011004001004009009 38771.295000000006 005000002006009009
1 38771.295000000006 005000002006009009 38771.295000000006 005000002006009009
1 38771.295000000006 005000002006009009 3873.1532 011004001004009009
1 3873.1532 011004001004009009 66055600.0 009006001001009009
1 66055600.0 009006001001009009 4187.33 002006001001009009
1 4187.33 002006001001009009 3873.1532 011004001004009009
1 3873.1532 011004001004009009 58.2922 009004000001010006
1 58.2922 009004000001010006 52.2712 009004000006010006
1 52.2712 009004000006010006 3873.1532 011004001004009009
1 3873.1532 011004001004009009 21081.1 000000000005008006
1 21081.1 000000000005008006 3223.39 014000000005008006
1 3223.39 014000000005008006 3873.1532 011004001004009009
1 3873.1532 011004001004009009 37587.6 002004000005008003
1 37587.6 002004000005008003 10570.0 002004000005008002
1 10570.0 002004000005008002 3873.1532 011004001004009009
1 3873.1532 011004001004009009 3957.76 010000002009009009
1 3957.76 010000002009009009 676.096 010000002009009006
1 676.096 010000002009009006 3873.1532 011004001004009009
1 3873.1532 011004001004009009 1922720.0 004004000004003003
1 1922720.0 004004000004003003 141.744 004004001004003003
1 141.744 004004001004003003 3873.1532 011004001004009009
1 3873.1532 011004001004009009 58.6828 009001001010010009
1 58.6828 009001001010010009 23.4093 009001001010010005
1 23.4093 009001001010010005 3873.1532 011004001004009009
1 3873.1532 011004001004009009 64.3454 002004000004010006
1 64.3454 002004000004010006 3873.1532 011004001004009009
1 3873.1532 011004001004009009 11.1373 009001000006009009
1 11.1373 009001000006009009 20.61 009001001010009006
1 20.61 009001001010009006 17.008 004001001010009006
1 17.008 004001001010009006 3873.1532 011004001004009009
1 3873.1532 011004001004009009 3556.9399999999996 009004001010009009
1 3556.9399999999996 009004001010009009 3873.1532 011004001004009009
1 3873.1532 011004001004009009 11.1373 009001000006009009
1 11.1373 009001000006009009 2358.55 009000001010004002
1 2358.55 009000001010004002 165.866 009000001010010002
1 165.866 009000001010010002 3873.1532 011004001004009009
1 3873.1532 011004001004009009 382812.0 004001001010010006
1 382812.0 004001001010010006 230.948 004000001010010006
1 230.948 004000001010010006 3873.1532 011004001004009009
1 3873.1532 011004001004009009 2577520.0 009000001010008003
1 2577520.0 009000001010008003 226234.0 009000002010008003
1 226234.0 009000002010008003 3873.1532 011004001004009009
1 3873.1532 011004001004009009 41973.65195 008004000006010009
1 41973.65195 008004000006010009 41973.65195 008004000006010009
1 41973.65195 008004000006010009 3873.1532 011004001004009009
1 3873.1532 011004001004009009 1335210.0 009001000004010009
1 1335210.0 009001000004010009 6926.57 009001000004007009
1 6926.57 009001000004007009 3873.1532 011004001004009009
1 3873.1532 011004001004009009 3380.37 004001000006009006
1 3380.37 004001000006009006 75.5921 004001000006007006
1 75.5921 004001000006007006 3873.1532 011004001004009009
1 3873.1532 011004001004009009 36.742 002001000001009006
1 36.742 002001000001009006 3873.1532 011004001004009009
1 3873.1532 011004001004009009 11.1373 009001000006009009
1 11.1373 009001000006009009 51.9863 002004001010010009
1 51.9863 002004001010010009 30.5469 002004001010006009
1 30.5469 002004001010006009 3873.1532 011004001004009009
1 3873.1532 011004001004009009 8.66864 009004000006009006
1 8.66864 009004000006009006 3873.1532 011004001004009009
1 3873.1532 011004001004009009 11.1373 009001000006009009
1 11.1373 009001000006009009 110.666 002004001006004005
1 110.666 002004001006004005 80.2216 015004001006004005
1 80.2216 015004001006004005 8.66864 009004000006009006
1 8.66864 009004000006009006 161.449 002001000010009003
1 161.449 002001000010009003 155.842 003001000010009003
1 155.842 003001000010009003 8.66864 009004000006009006
1 8.66864 009004000006009006 47.7082 002001000006009005
1 47.7082 002001000006009005 47.7082 002001000006009005
1 47.7082 002001000006009005 8.66864 009004000006009006
1 8.66864 009004000006009006 118398.0064 004001001006009009
1 118398.0064 004001001006009009 3315.11 004001001010009009
1 3315.11 004001001010009009 8.66864 009004000006009006
1 8.66864 009004000006009006 13.7902 009001000006009005
1 13.7902 009001000006009005 8.66864 009004000006009006
1 8.66864 009004000006009006 3873.1532 011004001004009009
1 3873.1532 011004001004009009 131.306 002001001010006009
1 131.306 002001001010006009 67.0631 016001001010006009
1 67.0631 016001001010006009 8.66864 009004000006009006
1 8.66864 009004000006009006 329.904 004004001004006009
1 329.904 004004001004006009 6.90539 004004000004006009
1 6.90539 004004000004006009 8.66864 009004000006009006
1 8.66864 009004000006009006 3315.11 004001001010009009
1 3315.11 004001001010009009 45.7994 005001001010009009
1 45.7994 005001001010009009 6.90539 004004000004006009
1 6.90539 004004000004006009 205046.0 002004001006008006
1 205046.0 002004001006008006 3987.97 002004001006008007
1 3987.97 002004001006008007 6.90539 004004000004006009
1 6.90539 004004000004006009 182.606 009004001006010002
1 182.606 009004001006010002 86.7674 002004001006010002
1 86.7674 002004001006010002 6.90539 004004000004006009
1 6.90539 004004000004006009 118398.0064 004001001006009009
1 118398.0064 004001001006009009 6.90539 004004000004006009
1 6.90539 004004000004006009 8.66864 009004000006009006
1 8.66864 009004000006009006 53.61985 008000000010009009
1 53.61985 008000000010009009 53.61985 008000000010009009
1 53.61985 008000000010009009 6.90539 004004000004006009
1 6.90539 004004000004006009 6855.67 009001000010009005
1 6855.67 009001000010009005 4290.38 009001001010009005
1 4290.38 009001001010009005 6.90539 004004000004006009
1 6.90539 004004000004006009 18.6041 002004001010009009
1 18.6041 002004001010009009 45.8741 014004001010009009
1 45.8741 014004001010009009 6.90539 004004000004006009
1 6.90539 004004000004006009 19.3657 002001001010009009
1 19.3657 002001001010009009 88.7371 002006001010009009
1 88.7371 002006001010009009 6.90539 004004000004006009
1 6.90539 004004000004006009 18.6041 002004001010009009
1 18.6041 002004001010009009 18.6041 002004001010009009
1 18.6041 002004001010009009 6.90539 004004000004006009
1 6.90539 004004000004006009 18.6041 002004001010009009
1 18.6041 002004001010009009 18.6041 002004001010009009
1 18.6041 002004001010009009 6.90539 004004000004006009
1 6.90539 004004000004006009 170263.0 004000001010004006
1 170263.0 004000001010004006 8728.94 004000001010011006
1 8728.94 004000001010011006 18.6041 002004001010009009
1 18.6041 002004001010009009 4055.96 009001001001004009
1 4055.96 009001001001004009 265.9794 009001000001004009
1 265.9794 009001000001004009 18.6041 002004001010009009
1 18.6041 002004001010009009 70.24945 008004000006004009
1 70.24945 008004000006004009 70.24945 008004000006004009
1 70.24945 008004000006004009 18.6041 002004001010009009
1 18.6041 002004001010009009 412.934 002001001001009009
1 412.934 002001001001009009 18.6041 002004001010009009
1 18.6041 002004001010009009 6.90539 004004000004006009
1 6.90539 004004000004006009 166.57 008001000010009006
1 166.57 008001000010009006 31.3528 008001000010009008
1 31.3528 008001000010009008 18.6041 002004001010009009
1 18.6041 002004001010009009 1335.52 009001001007009006
1 1335.52 009001001007009006 82.1775 009001001003009006
1 82.1775 009001001003009006 18.6041 002004001010009009
1 18.6041 002004001010009009 3394.22 009001000004006005
1 3394.22 009001000004006005 96.8953 009001000004006002
1 96.8953 009001000004006002 18.6041 002004001010009009
1 18.6041 002004001010009009 0.516931 004004000004008008
1 0.516931 004004000004008008 18.6041 002004001010009009
1 18.6041 002004001010009009 6.90539 004004000004006009
