Run Fitness1 Solution1 Fitness2 Solution2
1 3318.86 002003001008008014 375.744 002003001008012014
1 375.744 002003001008012014 281.639 006005002025002013
1 281.639 006005002025002013 598.599 013001000019004004
1 598.599 013001000019004004 456.982 013001000019019004
1 456.982 013001000019019004 281.639 006005002025002013
1 281.639 006005002025002013 718.92 010003000019004000
1 718.92 010003000019004000 692.302 010003000019004001
1 692.302 010003000019004001 281.639 006005002025002013
1 281.639 006005002025002013 2184.0 001004001016002004
1 2184.0 001004001016002004 404.599 009004001016002004
1 404.599 009004001016002004 281.639 006005002025002013
1 281.639 006005002025002013 599.058 011003000019004012
1 599.058 011003000019004012 599.058 011003000019004012
1 599.058 011003000019004012 281.639 006005002025002013
1 281.639 006005002025002013 34805.6 006003000019004000
1 34805.6 006003000019004000 2293.34 006003001019004000
1 2293.34 006003001019004000 281.639 006005002025002013
1 281.639 006005002025002013 59875.5 010003000008013012
1 59875.5 010003000008013012 467.117 010003000010013012
1 467.117 010003000010013012 281.639 006005002025002013
1 281.639 006005002025002013 715.963 006001001007004001
1 715.963 006001001007004001 228.263 006001002007004001
1 228.263 006001002007004001 281.639 006005002025002013
1 281.639 006005002025002013 322.601 002003001007002004
1 322.601 002003001007002004 228.263 006001002007004001
1 228.263 006001002007004001 281.639 006005002025002013
1 281.639 006005002025002013 602.583 010001001019002012
1 602.583 010001001019002012 442.441 010001000019002012
1 442.441 010001000019002012 228.263 006001002007004001
1 228.263 006001002007004001 20403.6 002005001004000004
1 20403.6 002005001004000004 2145.02 002005001017000004
1 2145.02 002005001017000004 228.263 006001002007004001
1 228.263 006001002007004001 20683.1 001005001008004004
1 20683.1 001005001008004004 145.406 001005001020004004
1 145.406 001005001020004004 228.263 006001002007004001
1 228.263 006001002007004001 549.559 009001001020006012
1 549.559 009001001020006012 466.434 009001001014006012
1 466.434 009001001014006012 145.406 001005001020004004
1 145.406 001005001020004004 4383.9 010001001014002001
1 4383.9 010001001014002001 725.483 010001002014002001
1 725.483 010001002014002001 145.406 001005001020004004
1 145.406 001005001020004004 619.061 010003001025002013
1 619.061 010003001025002013 450.496 010000001025002013
1 450.496 010000001025002013 145.406 001005001020004004
1 145.406 001005001020004004 1861.76 001003001007006004
1 1861.76 001003001007006004 1639.13 001003001002006004
1 1639.13 001003001002006004 145.406 001005001020004004
1 145.406 001005001020004004 1562.18 011001001019003013
1 1562.18 011001001019003013 444.566 011001001011003013
1 444.566 011001001011003013 145.406 001005001020004004
1 145.406 001005001020004004 292.023 011003002008002012
1 292.023 011003002008002012 145.406 001005001020004004
1 145.406 001005001020004004 228.263 006001002007004001
1 228.263 006001002007004001 574.581 006002000018002011
1 574.581 006002000018002011 347.24 006003000018002011
1 347.24 006003000018002011 145.406 001005001020004004
1 145.406 001005001020004004 448.223 002003002007004004
1 448.223 002003002007004004 382.46 002003002007004010
1 382.46 002003002007004010 145.406 001005001020004004
1 145.406 001005001020004004 452.806 001003000008002011
1 452.806 001003000008002011 145.406 001005001020004004
1 145.406 001005001020004004 228.263 006001002007004001
1 228.263 006001002007004001 13332.0 009004001008000004
1 13332.0 009004001008000004 666.69 009004002008000004
1 666.69 009004002008000004 145.406 001005001020004004
1 145.406 001005001020004004 29371.4 001003000008013004
1 29371.4 001003000008013004 420.734 001003000008016004
1 420.734 001003000008016004 145.406 001005001020004004
1 145.406 001005001020004004 436.95550000000003 024004000008013004
1 436.95550000000003 024004000008013004 436.95550000000003 024004000008013004
1 436.95550000000003 024004000008013004 145.406 001005001020004004
1 145.406 001005001020004004 649.52 011003000020002010
1 649.52 011003000020002010 649.52 011003000020002010
1 649.52 011003000020002010 145.406 001005001020004004
1 145.406 001005001020004004 146.176 010005001008004012
1 146.176 010005001008004012 145.406 001005001020004004
1 145.406 001005001020004004 228.263 006001002007004001
1 228.263 006001002007004001 555.222 002004001007002001
1 555.222 002004001007002001 555.222 002004001007002001
1 555.222 002004001007002001 145.406 001005001020004004
1 145.406 001005001020004004 231.285 001002001016003014
1 231.285 001002001016003014 65.3465 001002001019003014
1 65.3465 001002001019003014 145.406 001005001020004004
1 145.406 001005001020004004 20119000.0 011004000008002001
1 20119000.0 011004000008002001 6274.82 011004002008002001
1 6274.82 011004002008002001 65.3465 001002001019003014
1 65.3465 001002001019003014 61251500.0 024004001019003004
1 61251500.0 024004001019003004 34183.1 024004001019007004
1 34183.1 024004001019007004 65.3465 001002001019003014
1 65.3465 001002001019003014 57960400.0 024004002016004004
1 57960400.0 024004002016004004 545.869 024004002016024004
1 545.869 024004002016024004 65.3465 001002001019003014
1 65.3465 001002001019003014 44741.1 002005000009004004
1 44741.1 002005000009004004 496.307 002005000024004004
1 496.307 002005000024004004 65.3465 001002001019003014
1 65.3465 001002001019003014 477.399 002005001008002014
1 477.399 002005001008002014 435.818 002005001008002013
1 435.818 002005001008002013 65.3465 001002001019003014
1 65.3465 001002001019003014 452.483 002003001025004004
1 452.483 002003001025004004 283.475 006003001025004004
1 283.475 006003001025004004 65.3465 001002001019003014
1 65.3465 001002001019003014 3063.14 009005002019003001
1 3063.14 009005002019003001 458.788 006005002019003001
1 458.788 006005002019003001 65.3465 001002001019003014
1 65.3465 001002001019003014 3785.76 009002002009003013
1 3785.76 009002002009003013 617.398 009005002009003013
1 617.398 009005002009003013 65.3465 001002001019003014
1 65.3465 001002001019003014 23866.0 001003001008002011
1 23866.0 001003001008002011 1934.58 001003001017002011
1 1934.58 001003001017002011 65.3465 001002001019003014
1 65.3465 001002001019003014 1777.56 006002001025002011
1 1777.56 006002001025002011 486.079 006002001025002007
1 486.079 006002001025002007 65.3465 001002001019003014
1 65.3465 001002001019003014 112897.0 002002000008003012
1 112897.0 002002000008003012 1629.83 005002000008003012
1 1629.83 005002000008003012 65.3465 001002001019003014
1 65.3465 001002001019003014 221.448 002003001008002004
1 221.448 002003001008002004 221.448 002003001008002004
1 221.448 002003001008002004 65.3465 001002001019003014
1 65.3465 001002001019003014 29486.1 001002001025002004
1 29486.1 001002001025002004 5474.48 021002001025002004
1 5474.48 021002001025002004 65.3465 001002001019003014
1 65.3465 001002001019003014 44848.8 024003000008002004
1 44848.8 024003000008002004 14894.3 024003000008008004
1 14894.3 024003000008008004 65.3465 001002001019003014
1 65.3465 001002001019003014 464.137 001003001019016004
1 464.137 001003001019016004 259.089 006003001019016004
1 259.089 006003001019016004 65.3465 001002001019003014
1 65.3465 001002001019003014 56218.0 001003001016004004
1 56218.0 001003001016004004 19723.4 010003001016004004
1 19723.4 010003001016004004 65.3465 001002001019003014
1 65.3465 001002001019003014 401.022 002003001008004004
1 401.022 002003001008004004 250.291 002003001008004015
1 250.291 002003001008004015 65.3465 001002001019003014
1 65.3465 001002001019003014 21001.3 002005001019016014
1 21001.3 002005001019016014 1893.29 025005001019016014
1 1893.29 025005001019016014 65.3465 001002001019003014
1 65.3465 001002001019003014 20254.1 010003002016004004
1 20254.1 010003002016004004 604.282 010003002016017004
1 604.282 010003002016017004 65.3465 001002001019003014
1 65.3465 001002001019003014 1806.48 010002001008004010
1 1806.48 010002001008004010 705.065 010000001008004010
1 705.065 010000001008004010 65.3465 001002001019003014
1 65.3465 001002001019003014 1857.95 001003001025000004
1 1857.95 001003001025000004 376.922 001003001025020004
1 376.922 001003001025020004 65.3465 001002001019003014
1 65.3465 001002001019003014 75984.1 006003001007002004
1 75984.1 006003001007002004 35300.4 011003001007002004
1 35300.4 011003001007002004 65.3465 001002001019003014
1 65.3465 001002001019003014 750.92 006003001020002012
1 750.92 006003001020002012 582.4 006003001020003012
1 582.4 006003001020003012 65.3465 001002001019003014
1 65.3465 001002001019003014 348.69 002004001019003004
1 348.69 002004001019003004 65.3465 001002001019003014
1 65.3465 001002001019003014 145.406 001005001020004004
1 145.406 001005001020004004 292.028 024001001019000014
1 292.028 024001001019000014 65.3465 001002001019003014
1 65.3465 001002001019003014 145.406 001005001020004004
1 145.406 001005001020004004 42481.0 006002000019003014
1 42481.0 006002000019003014 531.966 006002001019003014
1 531.966 006002001019003014 65.3465 001002001019003014
1 65.3465 001002001019003014 48806.7 001002001019004013
1 48806.7 001002001019004013 12102.9 001002001019004011
1 12102.9 001002001019004011 65.3465 001002001019003014
1 65.3465 001002001019003014 9235.26 010005001007004004
1 9235.26 010005001007004004 9235.26 010005001007004004
1 9235.26 010005001007004004 65.3465 001002001019003014
1 65.3465 001002001019003014 525.255 002002002025003004
1 525.255 002002002025003004 354.043 002002002025020004
1 354.043 002002002025020004 65.3465 001002001019003014
1 65.3465 001002001019003014 10816.9 011005001025003001
1 10816.9 011005001025003001 2760.65 011000001025003001
1 2760.65 011000001025003001 65.3465 001002001019003014
1 65.3465 001002001019003014 350.268 011004001019002013
1 350.268 011004001019002013 306.475 011004001019002016
1 306.475 011004001019002016 65.3465 001002001019003014
1 65.3465 001002001019003014 172.311 002004001008004004
1 172.311 002004001008004004 169.892 002004001000004004
1 169.892 002004001000004004 65.3465 001002001019003014
1 65.3465 001002001019003014 930.365 011003001019002004
1 930.365 011003001019002004 172.205 011003001021002004
1 172.205 011003001021002004 65.3465 001002001019003014
1 65.3465 001002001019003014 475.955 006003001008004012
1 475.955 006003001008004012 475.955 006003001008004012
1 475.955 006003001008004012 65.3465 001002001019003014
1 65.3465 001002001019003014 524.8675 006005001008002004
1 524.8675 006005001008002004 524.8675 006005001008002004
1 524.8675 006005001008002004 65.3465 001002001019003014
1 65.3465 001002001019003014 58358.7 002003001019002013
1 58358.7 002003001019002013 156.09 002003001019004013
1 156.09 002003001019004013 65.3465 001002001019003014
1 65.3465 001002001019003014 167.168 006004002008004012
1 167.168 006004002008004012 65.3465 001002001019003014
1 65.3465 001002001019003014 145.406 001005001020004004
1 145.406 001005001020004004 18012.1 006001002007002004
1 18012.1 006001002007002004 429.049 006001002007002008
1 429.049 006001002007002008 65.3465 001002001019003014
1 65.3465 001002001019003014 460.13 011003001021002014
1 460.13 011003001021002014 121.139 011003001021002017
1 121.139 011003001021002017 65.3465 001002001019003014
1 65.3465 001002001019003014 335225000.0 011003001000004012
1 335225000.0 011003001000004012 54441.3 011003001000004017
1 54441.3 011003001000004017 65.3465 001002001019003014
1 65.3465 001002001019003014 34.7751 002003001021004017
1 34.7751 002003001021004017 65.3465 001002001019003014
1 65.3465 001002001019003014 121.139 011003001021002017
1 121.139 011003001021002017 809.092 001003001008004012
1 809.092 001003001008004012 620.163 001003000008004012
1 620.163 001003000008004012 34.7751 002003001021004017
1 34.7751 002003001021004017 1316.6174999999998 006005001020000017
1 1316.6174999999998 006005001020000017 1316.6174999999998 006005001020000017
1 1316.6174999999998 006005001020000017 34.7751 002003001021004017
1 34.7751 002003001021004017 2465.24 006002001016004001
1 2465.24 006002001016004001 593.064 006001001016004001
1 593.064 006001001016004001 34.7751 002003001021004017
1 34.7751 002003001021004017 309.224 001003001019004001
1 309.224 001003001019004001 34.7751 002003001021004017
1 34.7751 002003001021004017 65.3465 001002001019003014
1 65.3465 001002001019003014 532569.0 006002001008000004
1 532569.0 006002001008000004 886.967 006002000008000004
1 886.967 006002000008000004 34.7751 002003001021004017
1 34.7751 002003001021004017 435.128 010004001025004017
1 435.128 010004001025004017 422.167 010004001025000017
1 422.167 010004001025000017 34.7751 002003001021004017
1 34.7751 002003001021004017 695.292 024003001000004004
1 695.292 024003001000004004 587.995 006003001000004004
1 587.995 006003001000004004 34.7751 002003001021004017
1 34.7751 002003001021004017 24923.7 006004001019002004
1 24923.7 006004001019002004 2279.88 006004001011002004
1 2279.88 006004001011002004 34.7751 002003001021004017
1 34.7751 002003001021004017 252.559 006004001007016014
1 252.559 006004001007016014 34.7751 002003001021004017
1 34.7751 002003001021004017 65.3465 001002001019003014
1 65.3465 001002001019003014 30099.2 006003001016004004
1 30099.2 006003001016004004 2254.24 006003001016004000
1 2254.24 006003001016004000 34.7751 002003001021004017
1 34.7751 002003001021004017 45970.9 001003002007004012
1 45970.9 001003002007004012 1906.65 001004002007004012
1 1906.65 001004002007004012 34.7751 002003001021004017
1 34.7751 002003001021004017 21170.6 006002001021004014
1 21170.6 006002001021004014 406.545 006002002021004014
1 406.545 006002002021004014 34.7751 002003001021004017
1 34.7751 002003001021004017 17427.6 001003001008004004
1 17427.6 001003001008004004 240.906 001003001008004016
1 240.906 001003001008004016 34.7751 002003001021004017
1 34.7751 002003001021004017 252.189 002003001000002014
1 252.189 002003001000002014 125.837 022003001000002014
1 125.837 022003001000002014 34.7751 002003001021004017
1 34.7751 002003001021004017 71106.1 001003001008002004
1 71106.1 001003001008002004 29868.1 032003001008002004
1 29868.1 032003001008002004 34.7751 002003001021004017
1 34.7751 002003001021004017 1026.81 006001002016004004
1 1026.81 006001002016004004 226.73 006001001016004004
1 226.73 006001001016004004 34.7751 002003001021004017
1 34.7751 002003001021004017 414.814 011003001016003014
1 414.814 011003001016003014 306.792 035003001016003014
1 306.792 035003001016003014 34.7751 002003001021004017
1 34.7751 002003001021004017 594.963 002003001008003014
1 594.963 002003001008003014 490.482 032003001008003014
1 490.482 032003001008003014 34.7751 002003001021004017
1 34.7751 002003001021004017 727.791 001004001008002016
1 727.791 001004001008002016 261.106 001004001008002002
1 261.106 001004001008002002 34.7751 002003001021004017
1 34.7751 002003001021004017 515.543 001003001021004004
1 515.543 001003001021004004 515.543 001003001021004004
1 515.543 001003001021004004 34.7751 002003001021004017
1 34.7751 002003001021004017 28291.8 002003001008004012
1 28291.8 002003001008004012 182.461 002003002008004012
1 182.461 002003002008004012 34.7751 002003001021004017
1 34.7751 002003001021004017 1962.5 011003001021004014
1 1962.5 011003001021004014 501.616 011000001021004014
1 501.616 011000001021004014 34.7751 002003001021004017
1 34.7751 002003001021004017 632.532 006003001008004004
1 632.532 006003001008004004 596.232 006003001020004004
1 596.232 006003001020004004 34.7751 002003001021004017
1 34.7751 002003001021004017 227.023 002003001020002004
1 227.023 002003001020002004 34.7751 002003001021004017
1 34.7751 002003001021004017 65.3465 001002001019003014
1 65.3465 001002001019003014 65416.3 002003001000004014
1 65416.3 002003001000004014 37882.9 013003001000004014
1 37882.9 013003001000004014 34.7751 002003001021004017
1 34.7751 002003001021004017 632.532 006003001008004004
1 632.532 006003001008004004 428.918 006003001008014004
1 428.918 006003001008014004 34.7751 002003001021004017
1 34.7751 002003001021004017 48071100.0 022003001008004004
1 48071100.0 022003001008004004 407.572 022003002008004004
1 407.572 022003002008004004 34.7751 002003001021004017
1 34.7751 002003001021004017 376.464 001001001016002004
1 376.464 001001001016002004 34.7751 002003001021004017
1 34.7751 002003001021004017 65.3465 001002001019003014
1 65.3465 001002001019003014 9238.978000000001 001005001008004012
1 9238.978000000001 001005001008004012 436.711 001005001011004012
1 436.711 001005001011004012 34.7751 002003001021004017
1 34.7751 002003001021004017 2526.47 022004001020002004
1 2526.47 022004001020002004 513.319 022004000020002004
1 513.319 022004000020002004 34.7751 002003001021004017
1 34.7751 002003001021004017 382.599 002001001008004014
1 382.599 002001001008004014 34.7751 002003001021004017
1 34.7751 002003001021004017 65.3465 001002001019003014
1 65.3465 001002001019003014 685.205 002004001020002015
1 685.205 002004001020002015 271.976 002004001020002007
1 271.976 002004001020002007 34.7751 002003001021004017
1 34.7751 002003001021004017 224.243 022003001020002016
1 224.243 022003001020002016 118.113 022003001020022016
1 118.113 022003001020022016 34.7751 002003001021004017
1 34.7751 002003001021004017 28551.8 002003001020002016
1 28551.8 002003001020002016 434.348 002003001020012016
1 434.348 002003001020012016 34.7751 002003001021004017
1 34.7751 002003001021004017 552.853 001004002008012017
1 552.853 001004002008012017 250.314 001004002008012001
1 250.314 001004002008012001 34.7751 002003001021004017
1 34.7751 002003001021004017 284.175 002003001000004004
1 284.175 002003001000004004 34.7751 002003001021004017
1 34.7751 002003001021004017 65.3465 001002001019003014
1 65.3465 001002001019003014 48071100.0 022003001008004004
1 48071100.0 022003001008004004 1025.02 022003001008011004
1 1025.02 022003001008011004 34.7751 002003001021004017
1 34.7751 002003001021004017 172.311 002004001008004004
1 172.311 002004001008004004 892.96 021004001008004004
1 892.96 021004001008004004 34.7751 002003001021004017
1 34.7751 002003001021004017 10076.8 006003001000003017
1 10076.8 006003001000003017 430.654 006002001000003017
1 430.654 006002001000003017 34.7751 002003001021004017
1 34.7751 002003001021004017 317.591 001001001000004004
1 317.591 001001001000004004 252.31 001001001000010004
1 252.31 001001001000010004 34.7751 002003001021004017
1 34.7751 002003001021004017 572.881 022004001000002014
1 572.881 022004001000002014 34.7751 002003001021004017
1 34.7751 002003001021004017 65.3465 001002001019003014
1 65.3465 001002001019003014 20591.5 002001001021002001
1 20591.5 002001001021002001 524.678 002005001021002001
1 524.678 002005001021002001 34.7751 002003001021004017
1 34.7751 002003001021004017 4144.66 010005001008002004
1 4144.66 010005001008002004 1272.82 023005001008002004
1 1272.82 023005001008002004 34.7751 002003001021004017
1 34.7751 002003001021004017 502.201 010004001007004014
1 502.201 010004001007004014 107.605 010004001007006014
1 107.605 010004001007006014 34.7751 002003001021004017
1 34.7751 002003001021004017 21411.0 002004001020004001
1 21411.0 002004001020004001 1098.54 016004001020004001
1 1098.54 016004001020004001 34.7751 002003001021004017
1 34.7751 002003001021004017 380.038 022005001021004004
1 380.038 022005001021004004 367.271 008005001021004004
1 367.271 008005001021004004 34.7751 002003001021004017
1 34.7751 002003001021004017 46777600.0 022003001007004001
1 46777600.0 022003001007004001 19165.5 022003001011004001
1 19165.5 022003001011004001 34.7751 002003001021004017
1 34.7751 002003001021004017 1826.33 001002002020004017
1 1826.33 001002002020004017 1826.33 001002002020004017
1 1826.33 001002002020004017 34.7751 002003001021004017
1 34.7751 002003001021004017 9232.92 002001001021004014
1 9232.92 002001001021004014 378.172 002001001007004014
1 378.172 002001001007004014 34.7751 002003001021004017
1 34.7751 002003001021004017 699.554 011005001020004004
1 699.554 011005001020004004 34.7751 002003001021004017
1 34.7751 002003001021004017 65.3465 001002001019003014
1 65.3465 001002001019003014 324.135 002003001021004001
1 324.135 002003001021004001 182.039 002003001021004013
1 182.039 002003001021004013 34.7751 002003001021004017
1 34.7751 002003001021004017 619.699 002004002020004004
1 619.699 002004002020004004 396.637 002004000020004004
1 396.637 002004000020004004 34.7751 002003001021004017
1 34.7751 002003001021004017 22977.9 001005001021004004
1 22977.9 001005001021004004 2114.71 001005001021004005
1 2114.71 001005001021004005 34.7751 002003001021004017
1 34.7751 002003001021004017 1652.59 002003001021004012
1 1652.59 002003001021004012 319.848 002003001021004011
1 319.848 002003001021004011 34.7751 002003001021004017
1 34.7751 002003001021004017 2135.02 006004001020002004
1 2135.02 006004001020002004 309.639 020004001020002004
1 309.639 020004001020002004 34.7751 002003001021004017
1 34.7751 002003001021004017 525.23 002005001021004012
1 525.23 002005001021004012 487.138 002005001006004012
1 487.138 002005001006004012 34.7751 002003001021004017
1 34.7751 002003001021004017 526.401 006003001021002017
1 526.401 006003001021002017 245.648 015003001021002017
1 245.648 015003001021002017 34.7751 002003001021004017
1 34.7751 002003001021004017 22258.4 001003001020002012
1 22258.4 001003001020002012 129.231 001003001012002012
1 129.231 001003001012002012 34.7751 002003001021004017
1 34.7751 002003001021004017 1752.92 002004001007006004
1 1752.92 002004001007006004 1739.07 002004001007006017
1 1739.07 002004001007006017 34.7751 002003001021004017
1 34.7751 002003001021004017 531.762 011001001007002014
1 531.762 011001001007002014 439.994 011001001007002013
1 439.994 011001001007002013 34.7751 002003001021004017
1 34.7751 002003001021004017 1663.14 006002001007004012
1 1663.14 006002001007004012 873.092 013002001007004012
1 873.092 013002001007004012 34.7751 002003001021004017
1 34.7751 002003001021004017 444.408 002005001000002014
1 444.408 002005001000002014 423.801 002005001000008014
1 423.801 002005001000008014 34.7751 002003001021004017
1 34.7751 002003001021004017 504.46 001003001000004004
1 504.46 001003001000004004 378.948 001003001000013004
1 378.948 001003001000013004 34.7751 002003001021004017
1 34.7751 002003001021004017 1972.99 001004002008002004
1 1972.99 001004002008002004 313.871 001004001008002004
1 313.871 001004001008002004 34.7751 002003001021004017
1 34.7751 002003001021004017 618.185 010003001008002014
1 618.185 010003001008002014 495.437 010002001008002014
1 495.437 010002001008002014 34.7751 002003001021004017
1 34.7751 002003001021004017 504.466 022003001019006012
1 504.466 022003001019006012 269.996 004003001019006012
1 269.996 004003001019006012 34.7751 002003001021004017
1 34.7751 002003001021004017 53897.5 002003001021002004
1 53897.5 002003001021002004 16259.2 002003001021002012
1 16259.2 002003001021002012 34.7751 002003001021004017
1 34.7751 002003001021004017 518.736 010003001007022014
1 518.736 010003001007022014 163.374 010004001007022014
1 163.374 010004001007022014 34.7751 002003001021004017
1 34.7751 002003001021004017 28679.9295 001004001021002016
1 28679.9295 001004001021002016 28679.9295 001004001021002016
1 28679.9295 001004001021002016 34.7751 002003001021004017
1 34.7751 002003001021004017 1538.28 011003002007003016
1 1538.28 011003002007003016 525.089 011005002007003016
1 525.089 011005002007003016 34.7751 002003001021004017
1 34.7751 002003001021004017 38590.6 002004001020006014
1 38590.6 002004001020006014 1884.84 033004001020006014
1 1884.84 033004001020006014 34.7751 002003001021004017
1 34.7751 002003001021004017 34216.6 011003001008004012
1 34216.6 011003001008004012 601.664 011001001008004012
1 601.664 011001001008004012 34.7751 002003001021004017
1 34.7751 002003001021004017 347784000.0 010003001007006004
1 347784000.0 010003001007006004 6337.34 010003002007006004
1 6337.34 010003002007006004 34.7751 002003001021004017
1 34.7751 002003001021004017 450.614 006004002020004012
1 450.614 006004002020004012 108.112 006004002007004012
1 108.112 006004002007004012 34.7751 002003001021004017
1 34.7751 002003001021004017 488.698 006004001000004014
1 488.698 006004001000004014 429.468 006004001000022014
1 429.468 006004001000022014 34.7751 002003001021004017
1 34.7751 002003001021004017 34377.3 001004001008004014
1 34377.3 001004001008004014 167.805 001004000008004014
1 167.805 001004000008004014 34.7751 002003001021004017
1 34.7751 002003001021004017 1289.0695 010005001021002014
1 1289.0695 010005001021002014 604.816 008005001021002014
1 604.816 008005001021002014 34.7751 002003001021004017
1 34.7751 002003001021004017 33286.1 010003001007004014
1 33286.1 010003001007004014 11883.3 023003001007004014
1 11883.3 023003001007004014 34.7751 002003001021004017
1 34.7751 002003001021004017 46488.6 001004001007002012
1 46488.6 001004001007002012 313.107 001004001007002013
1 313.107 001004001007002013 34.7751 002003001021004017
1 34.7751 002003001021004017 999.915 011004001021004012
1 999.915 011004001021004012 673.337 011004002021004012
1 673.337 011004002021004012 34.7751 002003001021004017
1 34.7751 002003001021004017 1773.95 002004001007004004
1 1773.95 002004001007004004 1499.78 033004001007004004
1 1499.78 033004001007004004 34.7751 002003001021004017
1 34.7751 002003001021004017 520.514 022004001021006012
1 520.514 022004001021006012 520.514 022004001021006012
1 520.514 022004001021006012 34.7751 002003001021004017
1 34.7751 002003001021004017 19263.4 002003001019004012
1 19263.4 002003001019004012 156.09 002003001019004013
1 156.09 002003001019004013 34.7751 002003001021004017
1 34.7751 002003001021004017 68679100.0 011003001007004004
1 68679100.0 011003001007004004 908.175 011004001007004004
1 908.175 011004001007004004 34.7751 002003001021004017
1 34.7751 002003001021004017 57609.3 002003001008006013
1 57609.3 002003001008006013 156.019 002005001008006013
1 156.019 002005001008006013 34.7751 002003001021004017
1 34.7751 002003001021004017 1937.71 001005001008022012
1 1937.71 001005001008022012 276.167 001005001008005012
1 276.167 001005001008005012 34.7751 002003001021004017
1 34.7751 002003001021004017 555.028 002004001008006014
1 555.028 002004001008006014 72.6827 002004001008003014
1 72.6827 002004001008003014 34.7751 002003001021004017
1 34.7751 002003001021004017 610.259 006004000020002014
1 610.259 006004000020002014 443.633 006004000006002014
1 443.633 006004000006002014 34.7751 002003001021004017
1 34.7751 002003001021004017 15668.0 022004001008022012
1 15668.0 022004001008022012 640.12 022004001008019012
1 640.12 022004001008019012 34.7751 002003001021004017
1 34.7751 002003001021004017 14367.936 022003001019004014
1 14367.936 022003001019004014 14367.936 022003001019004014
1 14367.936 022003001019004014 34.7751 002003001021004017
1 34.7751 002003001021004017 2364.72 022005001021002014
1 2364.72 022005001021002014 477.821 022004001021002014
1 477.821 022004001021002014 34.7751 002003001021004017
1 34.7751 002003001021004017 637.42 022002001019006014
1 637.42 022002001019006014 341.394 022005001019006014
1 341.394 022005001019006014 34.7751 002003001021004017
1 34.7751 002003001021004017 17316.6 022004001020004017
1 17316.6 022004001020004017 571.218 022004001010004017
1 571.218 022004001010004017 34.7751 002003001021004017
1 34.7751 002003001021004017 498.35 011003001000006013
1 498.35 011003001000006013 363.978 011000001000006013
1 363.978 011000001000006013 34.7751 002003001021004017
1 34.7751 002003001021004017 37829.1965 001003002008004014
1 37829.1965 001003002008004014 81.4585 001003002008015014
1 81.4585 001003002008015014 34.7751 002003001021004017
1 34.7751 002003001021004017 1289.0695 010005001021002014
1 1289.0695 010005001021002014 569.081 018005001021002014
1 569.081 018005001021002014 34.7751 002003001021004017
1 34.7751 002003001021004017 1745.57 010004001008002014
1 1745.57 010004001008002014 104.004 028004001008002014
1 104.004 028004001008002014 34.7751 002003001021004017
1 34.7751 002003001021004017 30180.8145 001003001008002014
1 30180.8145 001003001008002014 391.413 001004001008002014
1 391.413 001004001008002014 34.7751 002003001021004017
1 34.7751 002003001021004017 179.463 002003001020002014
1 179.463 002003001020002014 34.7751 002003001021004017
1 34.7751 002003001021004017 65.3465 001002001019003014
1 65.3465 001002001019003014 385.143 001003001007003013
1 385.143 001003001007003013 344.489 001003001007019013
1 344.489 001003001007019013 34.7751 002003001021004017
1 34.7751 002003001021004017 27878.9 010002002008002014
1 27878.9 010002002008002014 514.687 010002000008002014
1 514.687 010002000008002014 34.7751 002003001021004017
1 34.7751 002003001021004017 36261.2 010003002008002014
