Run Fitness1 Solution1 Fitness2 Solution2
1 2492600.0 047004000024050034 758928.0 047004000024033034
1 758928.0 047004000024033034 530.205 007005000000012045
1 530.205 007005000000012045 6435890.0 047001001021038026
1 6435890.0 047001001021038026 15211.4 051001001021038026
1 15211.4 051001001021038026 530.205 007005000000012045
1 530.205 007005000000012045 86409800.0 034003000021021024
1 86409800.0 034003000021021024 22198100.0 034003000021027024
1 22198100.0 034003000021027024 530.205 007005000000012045
1 530.205 007005000000012045 2175140.0 100000000028038012
1 2175140.0 100000000028038012 2175140.0 100000000028038012
1 2175140.0 100000000028038012 530.205 007005000000012045
1 530.205 007005000000012045 4406900.0 047002000040019036
1 4406900.0 047002000040019036 858.631 044002000040019036
1 858.631 044002000040019036 530.205 007005000000012045
1 530.205 007005000000012045 7576180.0 047005002009038034
1 7576180.0 047005002009038034 137.571 066005002009038034
1 137.571 066005002009038034 530.205 007005000000012045
1 530.205 007005000000012045 917073.0 047001002036021045
1 917073.0 047001002036021045 15555.1 047001002036016045
1 15555.1 047001002036016045 137.571 066005002009038034
1 137.571 066005002009038034 927455.0 011004000024012034
1 927455.0 011004000024012034 551400.0 011004000027012034
1 551400.0 011004000027012034 137.571 066005002009038034
1 137.571 066005002009038034 2528340.0 011005001012021026
1 2528340.0 011005001012021026 444939.0 011005001013021026
1 444939.0 011005001013021026 137.571 066005002009038034
1 137.571 066005002009038034 75958900.0 066002002031012034
1 75958900.0 066002002031012034 9579220.0 066002001031012034
1 9579220.0 066002001031012034 137.571 066005002009038034
1 137.571 066005002009038034 104386.0 020002000028000008
1 104386.0 020002000028000008 75409.7 020002000048000008
1 75409.7 020002000048000008 137.571 066005002009038034
1 137.571 066005002009038034 26185.9 065002002000038045
1 26185.9 065002002000038045 9047.74 065002002000034045
1 9047.74 065002002000034045 137.571 066005002009038034
1 137.571 066005002009038034 1149230000.0 100002000009000016
1 1149230000.0 100002000009000016 216726.0 100002000009000044
1 216726.0 100002000009000044 137.571 066005002009038034
1 137.571 066005002009038034 55387.6 100002002000007036
1 55387.6 100002002000007036 17347.8 100002002049007036
1 17347.8 100002002049007036 137.571 066005002009038034
1 137.571 066005002009038034 30475500000.0 038002002004012006
1 30475500000.0 038002002004012006 314384000.0 074002002004012006
1 314384000.0 074002002004012006 137.571 066005002009038034
1 137.571 066005002009038034 96561700.0 065006001021016036
1 96561700.0 065006001021016036 5376320.0 065001001021016036
1 5376320.0 065001001021016036 137.571 066005002009038034
1 137.571 066005002009038034 6186880.0 047005001002019034
1 6186880.0 047005001002019034 1330910.0 022005001002019034
1 1330910.0 022005001002019034 137.571 066005002009038034
1 137.571 066005002009038034 5281340.0 038002001000034045
1 5281340.0 038002001000034045 107.756 038002002000034045
1 107.756 038002002000034045 137.571 066005002009038034
1 137.571 066005002009038034 14.1391 007002002031019026
1 14.1391 007002002031019026 14.1391 007002002031019026
1 14.1391 007002002031019026 107.756 038002002000034045
1 107.756 038002002000034045 1020.15 065005000021038026
1 1020.15 065005000021038026 68.3887 065005000023038026
1 68.3887 065005000023038026 14.1391 007002002031019026
1 14.1391 007002002031019026 36838800.0 047005002009016026
1 36838800.0 047005002009016026 21624.8 047000002009016026
1 21624.8 047000002009016026 14.1391 007002002031019026
1 14.1391 007002002031019026 627711000.0 065006002004007026
1 627711000.0 065006002004007026 3948.58 050006002004007026
1 3948.58 050006002004007026 14.1391 007002002031019026
1 14.1391 007002002031019026 92948100.0 050002000023007006
1 92948100.0 050002000023007006 24198.9 050002000023041006
1 24198.9 050002000023041006 14.1391 007002002031019026
1 14.1391 007002002031019026 6913130000.0 047005002009004026
1 6913130000.0 047005002009004026 6138810000.0 039005002009004026
1 6138810000.0 039005002009004026 14.1391 007002002031019026
1 14.1391 007002002031019026 1977930000.0 038005002050012026
1 1977930000.0 038005002050012026 9849330.0 038006002050012026
1 9849330.0 038006002050012026 14.1391 007002002031019026
1 14.1391 007002002031019026 3317550.0 007002002036007026
1 3317550.0 007002002036007026 1765030.0 007002002036007015
1 1765030.0 007002002036007015 14.1391 007002002031019026
1 14.1391 007002002031019026 27528.6 007002002036000014
1 27528.6 007002002036000014 17753.6 048002002036000014
1 17753.6 048002002036000014 14.1391 007002002031019026
1 14.1391 007002002031019026 32401300.0 038002002000014045
1 32401300.0 038002002000014045 32894.6 038002002000014027
1 32894.6 038002002000014027 14.1391 007002002031019026
1 14.1391 007002002031019026 108955000.0 038002000004004026
1 108955000.0 038002000004004026 26014.9 067002000004004026
1 26014.9 067002000004004026 14.1391 007002002031019026
1 14.1391 007002002031019026 1060670000.0 065002002009034036
1 1060670000.0 065002002009034036 5130.57 065003002009034036
1 5130.57 065003002009034036 14.1391 007002002031019026
1 14.1391 007002002031019026 6156.38 065001002002034045
1 6156.38 065001002002034045 14.1391 007002002031019026
1 14.1391 007002002031019026 68.3887 065005000023038026
1 68.3887 065005000023038026 72.1141 038005002000019036
1 72.1141 038005002000019036 14.1391 007002002031019026
1 14.1391 007002002031019026 68.3887 065005000023038026
1 68.3887 065005000023038026 300560200.0 029005000000019045
1 300560200.0 029005000000019045 300560200.0 029005000000019045
1 300560200.0 029005000000019045 14.1391 007002002031019026
1 14.1391 007002002031019026 77.2473 007003000050012034
1 77.2473 007003000050012034 77.2473 007003000050012034
1 77.2473 007003000050012034 14.1391 007002002031019026
1 14.1391 007002002031019026 22954.0 065002001036019026
1 22954.0 065002001036019026 14.1391 007002002031019026
1 14.1391 007002002031019026 68.3887 065005000023038026
1 68.3887 065005000023038026 958353.0 007005001050034036
1 958353.0 007005001050034036 17521.6 007005001015034036
1 17521.6 007005001015034036 14.1391 007002002031019026
1 14.1391 007002002031019026 14209100.0 065001002021019034
1 14209100.0 065001002021019034 571926.0 065004002021019034
1 571926.0 065004002021019034 14.1391 007002002031019026
1 14.1391 007002002031019026 8720.39 065003000009007045
1 8720.39 065003000009007045 1385.31 065003000038007045
1 1385.31 065003000038007045 14.1391 007002002031019026
1 14.1391 007002002031019026 1262745.0 065001002050034034
1 1262745.0 065001002050034034 1262745.0 065001002050034034
1 1262745.0 065001002050034034 14.1391 007002002031019026
1 14.1391 007002002031019026 567730000.0 050001002002012036
1 567730000.0 050001002002012036 2833.74 050001002002014036
1 2833.74 050001002002014036 14.1391 007002002031019026
1 14.1391 007002002031019026 13842.2 050002000036012036
1 13842.2 050002000036012036 5347.91 050002000036039036
1 5347.91 050002000036039036 14.1391 007002002031019026
1 14.1391 007002002031019026 6553.14 038001000009034036
1 6553.14 038001000009034036 1246.67 038001000008034036
1 1246.67 038001000008034036 14.1391 007002002031019026
1 14.1391 007002002031019026 18972600.0 065001001000038026
1 18972600.0 065001001000038026 7054.36 065000001000038026
1 7054.36 065000001000038026 14.1391 007002002031019026
1 14.1391 007002002031019026 5636650.0 050001002009019034
1 5636650.0 050001002009019034 3305670.0 052001002009019034
1 3305670.0 052001002009019034 14.1391 007002002031019026
1 14.1391 007002002031019026 228249000.0 065003000000019016
1 228249000.0 065003000000019016 212299000.0 065003000023019016
1 212299000.0 065003000023019016 14.1391 007002002031019026
1 14.1391 007002002031019026 57189.1 038003002009019026
1 57189.1 038003002009019026 24914.6 038003002009019038
1 24914.6 038003002009019038 14.1391 007002002031019026
1 14.1391 007002002031019026 4450510.0 065005000036019036
1 4450510.0 065005000036019036 9658.91 065005000001019036
1 9658.91 065005000001019036 14.1391 007002002031019026
1 14.1391 007002002031019026 855448.0 044002000009038036
1 855448.0 044002000009038036 8465.76 044002000040038036
1 8465.76 044002000040038036 14.1391 007002002031019026
1 14.1391 007002002031019026 4476380000.0 044005000008012016
1 4476380000.0 044005000008012016 108757000.0 044005000002012016
1 108757000.0 044005000002012016 14.1391 007002002031019026
1 14.1391 007002002031019026 119352000.0 050001000000007026
1 119352000.0 050001000000007026 84501200.0 050001000048007026
1 84501200.0 050001000048007026 14.1391 007002002031019026
1 14.1391 007002002031019026 7798.42 050001002000019026
1 7798.42 050001002000019026 5565.35 050001002000019006
1 5565.35 050001002000019006 14.1391 007002002031019026
1 14.1391 007002002031019026 7294140000.0 007002000000019016
1 7294140000.0 007002000000019016 57005.7 026002000000019016
1 57005.7 026002000000019016 14.1391 007002002031019026
1 14.1391 007002002031019026 6707.62 050005002050034036
1 6707.62 050005002050034036 92.517 050005002050034034
1 92.517 050005002050034034 14.1391 007002002031019026
1 14.1391 007002002031019026 545144.0 038005000008034026
1 545144.0 038005000008034026 40479.2 038005000008001026
1 40479.2 038005000008001026 14.1391 007002002031019026
1 14.1391 007002002031019026 1638260.0 044001000002012036
1 1638260.0 044001000002012036 177.455 044001001002012036
1 177.455 044001001002012036 14.1391 007002002031019026
1 14.1391 007002002031019026 144354000.0 050001000038007026
1 144354000.0 050001000038007026 18358.3 046001000038007026
1 18358.3 046001000038007026 14.1391 007002002031019026
1 14.1391 007002002031019026 30276500000.0 050002000000007026
1 30276500000.0 050002000000007026 55794.1 031002000000007026
1 55794.1 031002000000007026 14.1391 007002002031019026
1 14.1391 007002002031019026 888375.0 007002002023000026
1 888375.0 007002002023000026 888375.0 007002002023000026
1 888375.0 007002002023000026 14.1391 007002002031019026
1 14.1391 007002002031019026 755816.0 002001002002034036
1 755816.0 002001002002034036 13366.7 053001002002034036
1 13366.7 053001002002034036 14.1391 007002002031019026
1 14.1391 007002002031019026 1411710.0 016005002009034016
1 1411710.0 016005002009034016 1353830.0 016005002009034039
1 1353830.0 016005002009034039 14.1391 007002002031019026
1 14.1391 007002002031019026 6491770.0 044005002050007034
1 6491770.0 044005002050007034 36386.9 044005002029007034
1 36386.9 044005002029007034 14.1391 007002002031019026
1 14.1391 007002002031019026 798966.0 016005002050004036
1 798966.0 016005002050004036 30424.8 097005002050004036
1 30424.8 097005002050004036 14.1391 007002002031019026
1 14.1391 007002002031019026 13961.3 050005002050019034
1 13961.3 050005002050019034 12849.1 050005002050019015
1 12849.1 050005002050019015 14.1391 007002002031019026
1 14.1391 007002002031019026 5350860.0 065001002038012036
1 5350860.0 065001002038012036 2279180.0 065001002038012040
1 2279180.0 065001002038012040 14.1391 007002002031019026
1 14.1391 007002002031019026 940982000.0 065002002031034036
1 940982000.0 065002002031034036 5660.83 065005002031034036
1 5660.83 065005002031034036 14.1391 007002002031019026
1 14.1391 007002002031019026 197407000.0 029005002008007034
1 197407000.0 029005002008007034 36103.1 029006002008007034
1 36103.1 029006002008007034 14.1391 007002002031019026
1 14.1391 007002002031019026 1040775.5 044005002050019036
1 1040775.5 044005002050019036 1040775.5 044005002050019036
1 1040775.5 044005002050019036 14.1391 007002002031019026
1 14.1391 007002002031019026 3539430.0 050001000002038026
1 3539430.0 050001000002038026 3234240.0 050001000002047026
1 3234240.0 050001000002047026 14.1391 007002002031019026
1 14.1391 007002002031019026 29612.6 050005002008019045
1 29612.6 050005002008019045 14588.7 050005002008019012
1 14588.7 050005002008019012 14.1391 007002002031019026
1 14.1391 007002002031019026 2928000.0 007005000000014026
1 2928000.0 007005000000014026 2710520.0 007005000000014037
1 2710520.0 007005000000014037 14.1391 007002002031019026
1 14.1391 007002002031019026 8028160.0 066005000004012034
1 8028160.0 066005000004012034 893550.0 005005000004012034
1 893550.0 005005000004012034 14.1391 007002002031019026
1 14.1391 007002002031019026 15555396.5 050002002002007045
1 15555396.5 050002002002007045 15555396.5 050002002002007045
1 15555396.5 050002002002007045 14.1391 007002002031019026
1 14.1391 007002002031019026 25236.4 038002002002034034
1 25236.4 038002002002034034 101.755 023002002002034034
1 101.755 023002002002034034 14.1391 007002002031019026
1 14.1391 007002002031019026 1557800.0 050001002008034034
1 1557800.0 050001002008034034 881213.0 053001002008034034
1 881213.0 053001002008034034 14.1391 007002002031019026
1 14.1391 007002002031019026 17167.6 038005000038004026
1 17167.6 038005000038004026 101.496 038005000038031026
1 101.496 038005000038031026 14.1391 007002002031019026
1 14.1391 007002002031019026 38564100.0 065003002021012036
1 38564100.0 065003002021012036 30149.3 065003002021012027
1 30149.3 065003002021012027 14.1391 007002002031019026
